Period,Year,Month,Item,Category,Archetype,Site,Region,Climate,Demand,Actual_Issue,Lost_Sales,Returns,Promo_Flag,Unit_Price
2022-04,2022,4,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,681,680,1,10,0,184.1
2022-05,2022,5,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,547,547,0,6,0,184.1
2022-06,2022,6,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,325,325,0,7,0,184.1
2022-07,2022,7,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,302,302,0,9,0,184.1
2022-08,2022,8,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,353,340,13,9,0,184.1
2022-09,2022,9,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,553,553,0,10,0,184.1
2022-10,2022,10,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,801,785,16,19,0,184.1
2022-11,2022,11,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,933,933,0,29,0,184.1
2022-12,2022,12,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1206,1206,0,31,0,184.1
2023-01,2023,1,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1128,1128,0,24,0,184.1
2023-02,2023,2,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1082,1082,0,27,0,184.1
2023-03,2023,3,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,978,978,0,17,0,184.1
2023-04,2023,4,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,781,770,11,20,0,184.1
2023-05,2023,5,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,517,500,17,8,0,184.1
2023-06,2023,6,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,370,370,0,7,0,184.1
2023-07,2023,7,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,293,293,0,7,0,184.1
2023-08,2023,8,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,343,343,0,8,0,184.1
2023-09,2023,9,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,506,506,0,12,0,184.1
2023-10,2023,10,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,735,735,0,19,0,184.1
2023-11,2023,11,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1039,1039,0,20,0,184.1
2023-12,2023,12,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1130,1130,0,31,0,184.1
2024-01,2024,1,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1243,1243,0,19,0,184.1
2024-02,2024,2,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1147,1147,0,20,0,184.1
2024-03,2024,3,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,918,884,34,28,0,184.1
2024-04,2024,4,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,765,765,0,20,0,184.1
2024-05,2024,5,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,538,538,0,8,0,184.1
2024-06,2024,6,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,331,331,0,7,0,184.1
2024-07,2024,7,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,328,328,0,2,0,184.1
2024-08,2024,8,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,353,353,0,8,0,184.1
2024-09,2024,9,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,543,525,18,19,0,184.1
2024-10,2024,10,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,704,704,0,17,0,184.1
2024-11,2024,11,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,986,986,0,23,0,184.1
2024-12,2024,12,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1067,1067,0,28,0,184.1
2025-01,2025,1,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1240,1240,0,28,0,184.1
2025-02,2025,2,Windshield Wiper Set,Exterior,seasonal_winter,Seattle Pacific,Northwest,wet,1073,1045,28,25,0,184.1
2021-01,2021,1,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,855,855,0,20,0,594.7
2021-02,2021,2,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,870,870,0,24,0,594.7
2021-03,2021,3,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,756,756,0,21,0,594.7
2021-04,2021,4,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,722,719,3,22,0,594.7
2021-05,2021,5,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,682,682,0,20,0,594.7
2021-06,2021,6,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,650,650,0,24,0,594.7
2021-07,2021,7,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,590,590,0,19,0,594.7
2021-08,2021,8,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,590,590,0,21,0,594.7
2021-09,2021,9,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,635,635,0,21,0,594.7
2021-10,2021,10,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,627,627,0,26,0,594.7
2021-11,2021,11,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,759,759,0,26,0,594.7
2021-12,2021,12,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,870,837,33,19,0,594.7
2022-01,2022,1,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,930,905,25,29,0,594.7
2022-02,2022,2,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,787,787,0,15,0,594.7
2022-03,2022,3,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,755,755,0,18,0,594.7
2022-04,2022,4,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,714,702,12,28,0,594.7
2022-05,2022,5,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,723,706,17,29,0,594.7
2022-06,2022,6,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,568,568,0,12,0,594.7
2022-07,2022,7,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,562,562,0,16,0,594.7
2022-08,2022,8,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,592,592,0,28,0,594.7
2022-09,2022,9,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,642,642,0,13,0,594.7
2022-10,2022,10,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,708,708,0,27,0,594.7
2022-11,2022,11,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,825,823,2,35,0,594.7
2022-12,2022,12,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,875,875,0,32,0,594.7
2023-01,2023,1,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,841,841,0,30,0,594.7
2023-02,2023,2,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,811,811,0,25,0,594.7
2023-03,2023,3,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,753,753,0,29,0,594.7
2023-04,2023,4,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,658,635,23,14,0,594.7
2023-05,2023,5,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,616,616,0,13,0,594.7
2023-06,2023,6,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,624,612,12,20,0,594.7
2023-07,2023,7,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,642,642,0,10,0,594.7
2023-08,2023,8,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,554,552,2,18,0,594.7
2023-09,2023,9,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,667,642,25,20,0,594.7
2023-10,2023,10,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,649,639,10,20,0,594.7
2023-11,2023,11,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,835,835,0,20,0,594.7
2023-12,2023,12,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,834,834,0,32,0,594.7
2024-01,2024,1,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,743,739,4,25,0,594.7
2024-02,2024,2,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,810,810,0,21,0,594.7
2024-03,2024,3,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,743,743,0,23,0,594.7
2024-04,2024,4,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,717,717,0,20,0,594.7
2024-05,2024,5,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,637,637,0,22,0,594.7
2024-06,2024,6,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,589,586,3,17,0,594.7
2024-07,2024,7,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,568,568,0,15,0,594.7
2024-08,2024,8,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,621,621,0,22,0,594.7
2024-09,2024,9,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,641,641,0,18,0,594.7
2024-10,2024,10,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,719,719,0,34,0,594.7
2024-11,2024,11,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,904,904,0,25,0,594.7
2024-12,2024,12,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,874,843,31,26,0,594.7
2025-01,2025,1,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,890,890,0,25,0,594.7
2025-02,2025,2,Windshield Wiper Set,Exterior,seasonal_winter,Miami East,Southeast,hot,785,785,0,24,0,594.7
2021-01,2021,1,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1114,1114,0,10,0,499.31
2021-02,2021,2,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,945,945,0,3,0,499.31
2021-03,2021,3,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,828,828,0,3,0,499.31
2021-04,2021,4,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,625,625,0,2,0,499.31
2021-05,2021,5,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,390,390,0,1,0,499.31
2021-06,2021,6,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,203,203,0,0,0,499.31
2021-07,2021,7,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,147,144,3,0,0,499.31
2021-08,2021,8,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,213,213,0,3,0,499.31
2021-09,2021,9,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,378,378,0,1,0,499.31
2021-10,2021,10,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,587,587,0,1,0,499.31
2021-11,2021,11,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,888,859,29,4,0,499.31
2021-12,2021,12,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1005,1005,0,5,0,499.31
2022-01,2022,1,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1019,987,32,6,0,499.31
2022-02,2022,2,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,916,916,0,4,0,499.31
2022-03,2022,3,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,857,857,0,5,0,499.31
2022-04,2022,4,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,625,625,0,2,0,499.31
2022-05,2022,5,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,353,353,0,3,0,499.31
2022-06,2022,6,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,196,196,0,2,0,499.31
2022-07,2022,7,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,136,136,0,0,0,499.31
2022-08,2022,8,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,206,206,0,1,0,499.31
2022-09,2022,9,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,367,367,0,3,0,499.31
2022-10,2022,10,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,613,613,0,2,0,499.31
2022-11,2022,11,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,873,859,14,2,0,499.31
2022-12,2022,12,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1052,1052,0,2,0,499.31
2023-01,2023,1,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1052,1052,0,3,0,499.31
2023-02,2023,2,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1045,1045,0,3,0,499.31
2023-03,2023,3,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,827,827,0,5,0,499.31
2023-04,2023,4,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,573,573,0,0,0,499.31
2023-05,2023,5,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,352,352,0,2,0,499.31
2023-06,2023,6,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,205,200,5,3,0,499.31
2023-07,2023,7,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,135,135,0,2,0,499.31
2023-08,2023,8,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,182,182,0,1,0,499.31
2023-09,2023,9,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,379,379,0,1,0,499.31
2023-10,2023,10,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,556,556,0,2,0,499.31
2023-11,2023,11,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,834,834,0,4,0,499.31
2023-12,2023,12,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,971,950,21,7,0,499.31
2024-01,2024,1,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1014,1014,0,3,0,499.31
2024-02,2024,2,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1185,1185,0,4,0,499.31
2024-03,2024,3,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,809,809,0,2,0,499.31
2024-04,2024,4,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,594,594,0,3,0,499.31
2024-05,2024,5,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,349,349,0,1,0,499.31
2024-06,2024,6,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,200,200,0,3,0,499.31
2024-07,2024,7,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,146,146,0,0,0,499.31
2024-08,2024,8,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,202,202,0,1,0,499.31
2024-09,2024,9,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,425,425,0,4,0,499.31
2024-10,2024,10,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,573,573,0,4,0,499.31
2024-11,2024,11,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,782,782,0,2,0,499.31
2024-12,2024,12,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1059,1059,0,7,0,499.31
2025-01,2025,1,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,1125,1125,0,6,0,499.31
2025-02,2025,2,Windshield Wiper Set,Exterior,seasonal_winter,Columbus Midwest,Midwest,cold,992,992,0,5,0,499.31
2021-01,2021,1,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,184,184,0,2,0,457.6
2021-02,2021,2,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,201,193,8,5,0,457.6
2021-03,2021,3,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,195,195,0,5,0,457.6
2021-04,2021,4,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,196,196,0,3,0,457.6
2021-05,2021,5,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,188,188,0,0,0,457.6
2021-06,2021,6,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,197,197,0,3,0,457.6
2021-07,2021,7,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,197,197,0,2,0,457.6
2021-08,2021,8,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,196,196,0,2,0,457.6
2021-09,2021,9,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,200,200,0,3,0,457.6
2021-10,2021,10,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,201,201,0,10,0,457.6
2021-11,2021,11,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,398,398,0,5,0,457.6
2021-12,2021,12,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,351,351,0,3,0,457.6
2022-01,2022,1,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,207,204,3,1,0,457.6
2022-02,2022,2,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,188,185,3,2,0,457.6
2022-03,2022,3,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,202,202,0,4,0,457.6
2022-04,2022,4,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,196,196,0,1,0,457.6
2022-05,2022,5,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,365,360,5,8,0,457.6
2022-06,2022,6,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,193,193,0,6,0,457.6
2022-07,2022,7,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,199,199,0,8,0,457.6
2022-08,2022,8,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,208,208,0,4,0,457.6
2022-09,2022,9,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,204,204,0,1,0,457.6
2022-10,2022,10,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,202,202,0,5,0,457.6
2022-11,2022,11,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,381,381,0,9,0,457.6
2022-12,2022,12,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,368,368,0,5,0,457.6
2023-01,2023,1,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,199,193,6,3,0,457.6
2023-02,2023,2,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,189,189,0,2,0,457.6
2023-03,2023,3,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,357,357,0,7,0,457.6
2023-04,2023,4,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,206,206,0,5,0,457.6
2023-05,2023,5,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,203,203,0,2,0,457.6
2023-06,2023,6,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,204,199,5,0,0,457.6
2023-07,2023,7,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,336,336,0,5,0,457.6
2023-08,2023,8,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,191,190,1,2,0,457.6
2023-09,2023,9,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,350,350,0,5,1,457.6
2023-10,2023,10,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,191,191,0,7,0,457.6
2023-11,2023,11,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,364,364,0,2,0,457.6
2023-12,2023,12,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,376,376,0,5,0,457.6
2024-01,2024,1,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,193,193,0,3,0,457.6
2024-02,2024,2,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,344,344,0,5,0,457.6
2024-03,2024,3,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,419,404,15,5,1,457.6
2024-04,2024,4,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,185,180,5,4,0,457.6
2024-05,2024,5,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,185,185,0,2,0,457.6
2024-06,2024,6,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,206,200,6,2,0,457.6
2024-07,2024,7,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,207,207,0,5,0,457.6
2024-08,2024,8,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,545,545,0,12,1,457.6
2024-09,2024,9,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,372,372,0,6,0,457.6
2024-10,2024,10,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,188,188,0,2,0,457.6
2024-11,2024,11,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,398,398,0,11,0,457.6
2024-12,2024,12,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,350,350,0,4,0,457.6
2025-01,2025,1,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,356,356,0,6,0,457.6
2025-02,2025,2,Side Mirror,Exterior,promo,Detroit Central,Midwest,cold,198,198,0,6,0,457.6
2021-01,2021,1,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,158,158,0,4,0,10.94
2021-02,2021,2,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,158,158,0,4,0,10.94
2021-03,2021,3,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,159,159,0,6,0,10.94
2021-04,2021,4,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,150,150,0,6,0,10.94
2021-05,2021,5,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,427,427,0,14,1,10.94
2021-06,2021,6,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,164,164,0,4,0,10.94
2021-07,2021,7,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,157,156,1,7,0,10.94
2021-08,2021,8,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,162,162,0,6,0,10.94
2021-09,2021,9,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,309,306,3,8,1,10.94
2021-10,2021,10,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,151,151,0,4,0,10.94
2021-11,2021,11,Side Mirror,Exterior,promo,Atlanta South,Southeast,hot,526,526,0,15,1,10.94
